article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
396135065,396135,Glamping,274,Shorts,Garment Lower body,1010017,Stripe,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Short shorts in sweatshirt fabric with an elasticated, drawstring jersey waistband, side pockets and rounded hems."
396690001,396690,Bracelet Lincoln CO,68,Bracelet,Accessories,1010013,Other pattern,73,Dark Blue,4,Dark,2,Blue,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Multi-strand bracelet with imitation leather straps and a metal clasp with a magnetic fastener.
396690010,396690,Lincoln Itlay String Bracelet,68,Bracelet,Accessories,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Multi-strand bracelet with imitation leather straps and a metal clasp with a magnetic fastener.
396690014,396690,Bracelet Lincoln CO,68,Bracelet,Accessories,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Multi-strand bracelet with imitation leather straps and a metal clasp with a magnetic fastener.
396690020,396690,Lincoln Itlay String Bracelet,68,Bracelet,Accessories,1010012,Mixed solid/pattern,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Multi-strand bracelet with imitation leather straps and a metal clasp with a magnetic fastener.
397068001,397068,Skinny L.W Bargain (1),272,Trousers,Garment Lower body,1010016,Solid,72,Blue,3,Light,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,5-pocket low-rise jeans in washed stretch denim with a button fly and skinny legs.
397068012,397068,Skinny L.W Bargain (1),272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,5-pocket low-rise jeans in washed stretch denim with a button fly and skinny legs.
397068014,397068,Skinny L.W Bargain (1),272,Trousers,Garment Lower body,1010016,Solid,7,Grey,2,Medium Dusty,12,Grey,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,5-pocket low-rise jeans in washed stretch denim with a button fly and skinny legs.
397068015,397068,Skinny L.W Bargain (1),272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,5-pocket low-rise jeans in washed stretch denim with a button fly and skinny legs.
397068032,397068,Skinny L.W Bargain (1),272,Trousers,Garment Lower body,1010023,Denim,10,White,3,Light,9,White,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,5-pocket low-rise jeans in washed stretch denim with a button fly and skinny legs.
397376010,397376,Elmer Elastic Belt,67,Belt,Accessories,1010013,Other pattern,73,Dark Blue,4,Dark,2,Blue,7389,Belts,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Braided elasticated fabric belt with imitation leather details and a metal buckle. Width approx. 3.5 cm.
397688006,397688,R.W Shorts Cut Off,274,Shorts,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,5673,Denim shorts,F,Menswear,3,Menswear,56,Denim Men,1025,Shorts,"5-pocket shorts in washed denim with hard-worn details, a regular waist, button fly and raw-edge hems."
397807002,397807,Smoky padded ski pant,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Lightly padded ski trousers in windproof, water-repellent, breathable functional fabric with a zip fly and press-studs and adjustable hook and loop tabs at the waist. Zipped side pockets, a flap back pocket with a hook and loop fastening, and shaping seams at the knees for best fit. Reinforced hems and snow flaps with reinforced elastication at the hems. Lined. Detachable, elasticated braces that cross at the back. The trousers have a water-repellent coating without fluorocarbons."
398074001,398074,Sara 3/4,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Top in soft organic cotton jersey with 3/4-length sleeves and gathers in the side seams for best fit.
398074046,398074,Sara 3/4,255,T-shirt,Garment Upper body,1010016,Solid,83,Dark Turquoise,4,Dark,7,Turquoise,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Top in soft organic cotton jersey with 3/4-length sleeves and gathers in the side seams for best fit.
398074048,398074,Sara 3/4,255,T-shirt,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Top in soft organic cotton jersey with 3/4-length sleeves and gathers in the side seams for best fit.
398074055,398074,Sara 3/4,255,T-shirt,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Top in soft organic cotton jersey with 3/4-length sleeves and gathers in the side seams for best fit.
398074056,398074,Sara 3/4,255,T-shirt,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Top in soft organic cotton jersey with 3/4-length sleeves and gathers in the side seams for best fit.
398074059,398074,Sara 3/4,255,T-shirt,Garment Upper body,1010017,Stripe,7,Grey,2,Medium Dusty,12,Grey,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Top in soft organic cotton jersey with 3/4-length sleeves and gathers in the side seams for best fit.
398074065,398074,Sara 3/4,255,T-shirt,Garment Upper body,1010010,Melange,43,Dark Red,4,Dark,18,Red,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Top in soft organic cotton jersey with 3/4-length sleeves and gathers in the side seams for best fit.
398074069,398074,Sara 3/4,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Top in soft organic cotton jersey with 3/4-length sleeves and gathers in the side seams for best fit.
398089001,398089,Shorts R.W Bargain,274,Shorts,Garment Lower body,1010016,Solid,73,Dark Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Shorts in washed denim with a regular waist, side and back pockets, and sewn-in turn-ups at the hems."
398089002,398089,Shorts R.W Bargain,274,Shorts,Garment Lower body,1010016,Solid,10,White,3,Light,9,White,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Shorts in washed denim with a regular waist, side and back pockets, and sewn-in turn-ups at the hems."
398089004,398089,Shorts R.W Bargain,274,Shorts,Garment Lower body,1010016,Solid,72,Blue,3,Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Shorts in washed denim with a regular waist, side and back pockets, and sewn-in turn-ups at the hems."
398089007,398089,Shorts R.W Bargain,274,Shorts,Garment Lower body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Shorts in washed denim with a regular waist, side and back pockets, and sewn-in turn-ups at the hems."
398089010,398089,Shorts R.W Bargain,274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Shorts in washed denim with a regular waist, side and back pockets, and sewn-in turn-ups at the hems."
398089014,398089,Shorts R.W Bargain,274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Shorts in washed denim with a regular waist, side and back pockets, and sewn-in turn-ups at the hems."
398089018,398089,Shorts R.W Bargain,274,Shorts,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Shorts in washed denim with a regular waist, side and back pockets, and sewn-in turn-ups at the hems."
398089023,398089,Shorts R.W Bargain,274,Shorts,Garment Lower body,1010023,Denim,72,Blue,1,Dusty Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Shorts in washed denim with a regular waist, side and back pockets, and sewn-in turn-ups at the hems."
398127007,398127,Shorts R.W Kelly,274,Shorts,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, low-rise shorts in washed denim with worn details. Coin pocket and back pockets with a flap and press-stud, and sewn-in turn-ups at the hems."
398559008,398559,Molly T-shirt,255,T-shirt,Garment Upper body,1010014,Placement print,6,Light Grey,1,Dusty Light,12,Grey,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Jersey top with a motif on the front, short sleeves and gathers in the sides for optimum fit."
398814001,398814,Thomas tanktop,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear",Vest top in ribbed organic cotton jersey.
398814002,398814,Thomas tanktop,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear",Vest top in ribbed organic cotton jersey.
398829001,398829,Shelly Wide Shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Shorts in airy jersey with an elasticated waist, side pockets and wide legs."
398829007,398829,Shelly Wide Shorts,274,Shorts,Garment Lower body,1010017,Stripe,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Shorts in airy jersey with an elasticated waist, side pockets and wide legs."
398829008,398829,Shelly Wide Shorts,274,Shorts,Garment Lower body,1010016,Solid,53,Dark Pink,4,Dark,18,Red,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Shorts in airy jersey with an elasticated waist, side pockets and wide legs."
398863005,398863,Wave shorts,274,Shorts,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5687,Shorts,F,Menswear,3,Menswear,20,Contemporary Smart,1025,Shorts,"Short shorts in woven fabric in a relaxed fit with an elasticated waist with a concealed drawstring, side pockets in the side seams, a welt back pocket and a zip and button at the front."
398863006,398863,Wave shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,5687,Shorts,F,Menswear,3,Menswear,20,Contemporary Smart,1025,Shorts,"Short shorts in woven fabric in a relaxed fit with an elasticated waist with a concealed drawstring, side pockets in the side seams, a welt back pocket and a zip and button at the front."
398863007,398863,Wave shorts,274,Shorts,Garment Lower body,1010017,Stripe,91,Light Green,1,Dusty Light,19,Green,5687,Shorts,F,Menswear,3,Menswear,20,Contemporary Smart,1025,Shorts,"Short shorts in woven fabric in a relaxed fit with an elasticated waist with a concealed drawstring, side pockets in the side seams, a welt back pocket and a zip and button at the front."
398947001,398947,Astrid round sunglasses,81,Sunglasses,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Round sunglasses with metal and plastic frames and tinted, UV-protective lenses."
398947002,398947,Astrid round sunglasses,81,Sunglasses,Accessories,1010016,Solid,50,Other Pink,3,Light,4,Pink,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Round sunglasses with metal and plastic frames and tinted, UV-protective lenses."
398959003,398959,Stella sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Sunglasses with plastic and metal frames and tinted, UV-protective lenses."
399036011,399036,Vera sweater,252,Sweater,Garment Upper body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,"Long-sleeved jumper in soft, fluffy yarn with ribbing around the neckline, cuffs and hem."
399036012,399036,Vera sweater,252,Sweater,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,"Long-sleeved jumper in soft, fluffy yarn with ribbing around the neckline, cuffs and hem."
399036013,399036,Vera sweater,252,Sweater,Garment Upper body,1010016,Solid,50,Other Pink,5,Bright,4,Pink,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,"Long-sleeved jumper in soft, fluffy yarn with ribbing around the neckline, cuffs and hem."
399061007,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,42,Red,7,Medium,18,Red,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets."
399061008,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets."
399061011,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,72,Blue,3,Light,2,Blue,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets."
399061012,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets."
399061015,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets."
399061017,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets."
399061018,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets."
399061019,399061,Jacket Slim (1),262,Jacket,Garment Upper body,1010023,Denim,51,Light Pink,1,Dusty Light,4,Pink,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets."
399061023,399061,Jacket Slim (1),262,Jacket,Garment Upper body,1010023,Denim,10,White,3,Light,9,White,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets."
399061026,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets."
399061027,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,12,Light Beige,2,Medium Dusty,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets."
399061028,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets."
399061032,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets."
399061033,399061,Jacket Slim (1),262,Jacket,Garment Upper body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets."
399061040,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets."
399087001,399087,Super Skinny L.W Epic,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, low-rise jeans in washed, superstretch denim with a zip fly and button, and super-skinny legs."
